Symbol,mean_rank
MED28,17600.5
NOC4L,12293.5
NOCT,16059.0
NOP14,12725.0
NOP16,4427.0
NOP2,8526.5
NOP53,10920.5
NOP56,15393.5
MEF2B,6395.5
MEF2C,17467.0
METTL25,2166.0
MEGF8,3876.0
MEI1,11050.5
MEI4,9485.0
CD200R1,12887.5
MNT,8972.5
NVL,9541.0
NXPH1,9565.5
NXPH3,11970.5
NYAP1,7912.5
NYAP2,9655.5
MOCS3,7391.0
OR11H12,8842.5
OR13F1,7468.0
RANGRF,13826.0
MOK,10781.5
MOGAT1,12521.5
MOGAT2,6515.0
MON2,12642.0
MORC2,6256.0
MORC3,9162.0
MOSMO,4436.0
MORN5,11467.5
MOV10,12761.5
SLC16A2,12560.5
OR2A12,6243.5
OR2AG2,4450.0
MPV17L,11106.5
OR2T33,4614.0
OR2T34,6343.0
OR4A47,10756.5
OR4C45,578.0
OR4F15,11297.5
OR51E1,9546.0
MPC2,11337.5
OR51H1,7002.5
OR52A4P,575.0
OR52B4,10313.5
OR52E2,3590.0
OR52I2,4989.5
OR52J3,9730.0
OR52R1,10300.5
OR52W1,4742.0
OR52Z1,573.0
OR56A1,8579.5
OR56A3,2083.0
OR56A4,6449.5
OR5AK3P,571.0
OR5AL1,572.0
OR5AU1,7567.0
OR5H15,4904.0
OR6C74,8817.5
OR6C76,5431.0
MPI,10122.5
CDC25A,17145.5
MPPE1,8692.5
MPND,9395.0
PMPCA,12819.5
MPHOSPH10,10940.5
PMPCB,15286.0
MPPED1,8921.0
OAS2,10003.0
MPDU1,11171.0
MPV17,10216.0
MAP7D2,11692.5
MXD3,8561.0
MAGEA2,9770.5
MXD4,5530.5
MACO1,5081.5
MAST3,11361.5
MARK2,10762.0
MARCH3,9354.5
MAS1L,13700.5
MBLAC1,4266.0
MCCD1,4196.0
MBIP,13476.5
MCCC1,10876.0
MED16,10330.5
MED21,14249.0
MED18,14961.0
MED19,10199.5
MED22,7957.5
MED25,10547.5
NOBOX,9956.5
MEF2D,10436.0
METTL27,7953.0
NR4A3,16423.0
MGAT2,9513.5
MGLL,16523.5
MGME1,12955.0
NRCAM,14051.0
APOO,5512.0
MIA,16082.0
MIIP,12266.5
MIF,11666.5
MICU3,6938.0
MICALL1,11905.0
MIEF2,8811.0
MKRN1,11907.5
MMP12,12494.0
MMAB,16097.5
NXF1,17226.5
NXF5,11721.5
NXPE1,2850.5
NXPE2,5093.0
MOB3C,6706.5
NXT1,11840.5
NXT2,6853.5
OR10P1,3186.5
OR10Q1,6997.5
OR10R2,8550.5
OR10S1,5321.5
MOCS2,9668.0
OR10X1,7471.0
OR10Z1,6824.0
MOCOS,9256.0
OR11A1,6570.0
TRIT1,15303.5
OR13C4,10514.0
OR13C5,5402.5
OR13C6P,580.0
OR13G1,8068.5
OR13J1,7282.0
OR14A2,3688.5
OR14A16,5951.5
OR14C36,8333.0
OR14I1,4201.5
MON1A,10223.0
C8orf17,583.0
MOS,8058.0
MT-RNR1,584.0
SLC16A10,14824.5
SLC16A13,5964.0
MOXD1,12934.0
OR2A14,3903.5
MOXD2P,585.0
OR2AP1,8863.5
MAP2K2,16933.5
MPEG1,15986.5
MAP2K3,16266.0
OR51A7,8192.0
MAP3K21,12246.0
MAP4K2,9617.0
MAJIN,8300.0
MAFF,8430.0
MAP3K13,11690.5
MAPRE1,9497.0
MAST4,10991.5
MC5R,7766.0
MAX,12579.5
ATF7IP,11042.5
MBD3L2B,588.0
SLC25A20,13180.0
MCEE,6602.5
IMMT,13584.0
CD200R1L,7247.5
MCOLN2,5482.5
MCM6,16796.0
NEK8,12046.0
NELFA,8993.0
NELFB,14709.0
MCTP2,9361.0
NR3C2,15981.0
MCUB,7652.0
MED13L,10197.5
MDFI,10207.5
METTL23,8145.0
METTL2A,11153.5
MEGF11,11554.0
MEGF6,9681.0
MGMT,11874.5
NRDE2,12043.5
MICAL2,10912.0
CHCHD3,10610.5
MIER3,10398.5
MIB2,6598.0
MICALL2,10737.0
MLH3,10327.5
MLIP,10579.0
MKRN4P,589.0
MLKL,18002.0
MLXIP,10078.0
MLF1,14684.0
MNS1,14143.5
NWD1,10063.0
NXNL2,4519.0
NXN,9960.0
MOAP1,12298.5
MOB3B,6604.5
NXPE4,4019.5
NXPH2,4884.5
NOXRED1,1984.5
OR10K2,4521.5
MOCS2,9422.0
MOBP,12655.5
OR11H1,5934.5
OR12D2,3881.5
OR12D3,5679.0
OR13C2,3052.0
OR14L1P,594.0
MRFAP1,11344.5
MOGS,11556.0
MOGAT3,12463.0
MOG,13722.0
MATN1,14327.0
MCCC2,10193.0
EEF1E1,13502.0
PMCHL2,567.0
NEK10,8797.0
NEK11,10884.5
MCL1,14112.0
MCOLN1,16350.0
MCOLN3,12445.5
MGP,12972.0
MDP1,4383.5
MGST2,4953.0
MGAT4C,7987.5
MGAT5,17783.5
CHCHD4,10739.0
MILR1,7170.0
MKRN9P,545.0
MKRN2OS,4573.0
MNDA,14272.5
MBD3,7565.0
MBD4,10711.5
MCF2L,12293.5
MGA,5491.0
MGAT5B,11989.0
MAGOHB,11687.0
MGAT4A,10715.0
MGAT1,15519.5
MIDN,10545.5
MIEN1,12286.5
MICB,15396.0
MICALCL,10209.0
MIB1,7795.5
MICU1,14511.0
MAP1LC3B,15104.0
MAP1LC3C,10655.0
MKS1,14504.5
TMEM67,10404.0
MKX,10653.5
MLX,13164.5
MMP10,17392.5
MAGEA6,14072.5
MAPKAPK2,17435.5
MARCH4,9203.5
MAT2B,13297.0
MATR3,12124.5
MBNL2,6970.0
NEIL1,11328.0
ATF7IP2,4585.5
MBD5,9898.5
NEIL3,13858.5
MIC13,12073.0
CHCHD6,13835.0
MICA,14417.5
MMADHC,13603.5
MYL7,11243.5
MYL12B,14330.0
MMP11,17346.5
MMAA,8905.0
LHPP,7846.0
LIN37,9950.0
TRIM71,16615.0
LIPM,10014.0
L1TD1,13597.5
LNP1,11872.5
LMAN1,17704.5
AATK,12860.0
ALOX12,13506.0
LOXL1,15315.5
L1RE1,546.0
LOXL2,16112.0
LOR,16745.0
LPIN3,15649.0
ALOX5,18362.0
LRRC19,8005.5
LRRC37B,11358.5
FAM89B,11075.0
LRRD1,9908.5
LRRC15,8386.0
LRRCC1,5282.5
LRCH1,4265.0
KERA,8954.0
PHKA2,16359.5
KNTC1,9422.5
MMP15,14688.0
LLGL1,13223.0
LACC1,13833.0
L2HGDH,8253.0
MMP26,11074.0
SLC7A5,17248.5
LAPTM4B,8845.5
LAMP5,5984.0
LARGE1,12724.5
LAS1L,10257.5
MMP2,14211.5
LBR,19491.5
LCLAT1,8164.5
LCA5,14634.0
MMRN1,7594.0
LENG8,5120.0
LGALS9,10770.5
CD58,9348.5
LEFTY1,8151.0
LPGAT1,4548.5
LGI1,10223.5
LIN54,6779.5
LIMS2,5739.5
LPL,9773.0
LIX1L,10869.0
LMLN,18814.5
LMNTD1,11304.0
LILRB3,14444.5
LMBR1L,8522.5
ALOXE3,6245.5
PPFIA3,5002.0
LIMA1,6166.0
PNLIPRP2,547.0
LMNTD2,11127.0
LMAN2,14097.0
L3MBTL4,8692.0
LMBR1,15313.5
LPP,18382.0
LPAL2,550.0
LRRC10B,8129.0
LRRC14B,2446.0
LRCH4,6272.5
LDLRAD2,11704.5
LRRC30,4844.5
LRRC47,11132.0
LRRC34,11737.5
LRRC4,12909.5
LRRC39,11934.5
LRRFIP2,3887.0
LSM14A,9827.5
LRRTM1,13635.5
LRP2,16418.5
LRP5L,3552.0
LAMTOR5,11685.5
IGLV3-22,557.0
IGLV5-37,558.0
IGLV5-52,560.0
IGLV1-40,561.0
TRMU,14746.5
MTX2,10788.0
MUC22,10615.0
MUC3B,562.0
MUC5AC,12849.5
MUC6,14780.5
MUC7,11068.0
MUCL1,8210.5
LHFPL2,8931.5
PPFIA1,9536.5
LIMS3,8459.5
LIMS4,6867.0
LMF1,13742.0
LPAR4,15073.5
LPIN1,14407.0
LEMD2,12796.0
LEP,18124.5
LETM2,9603.0
MUC12,12297.0
LGALS3BP,10051.5
LGR5,11964.5
LHX5,4913.5
LHX9,6841.5
LINGO1,8982.0
LILRB5,3727.0
LIPE,9760.0
LIPI,9000.5
PNLIP,10890.5
IGLJ1,563.0
LRR1,5893.0
LILRA5,4435.5
L3MBTL2,4130.5
LNX2,7364.5
LMX1A,9664.0
LOXL3,15042.0
LENG1,5165.5
LEPR,19066.0
MTUS1,13803.0
MUC15,14820.0
MUC17,9997.5
MUC19,565.0
MUC21,7801.0
MUCL3,13851.5
LHX4,6881.0
LIFR,9732.5
LIMD2,5259.0
LINGO3,2241.5
LIN52,13253.5
LINS1,9563.0
LIMS1,8490.5
LIPT1,4737.0
LILRA3,566.0
L3MBTL1,9261.0
LILRB1,9538.5
LILRB2,13836.5
LMTK2,10429.5
LMNB1,17040.5
LGALS8,15963.5
LGALSL,4481.0
MTX1,10754.5
LEFTY2,9821.5
LIAS,12511.5
LIAT1,4752.5
LIME1,4789.0
LINGO4,7514.0
LIMK1,13272.5
LIN7A,6631.5
LIPN,18680.5
LIX1,14818.0
LMAN2L,12936.5
L3MBTL3,9746.5
LMO3,11540.5
LIM2,12407.5
LMO4,14042.5
LMLN2,568.0
LMO7,13090.5
PPFIBP1,7973.0
PPFIBP2,11412.0
LIPC,19160.5
PNLIPRP3,11259.5
LIPK,10569.0
LKAAEAR1,10190.0
LTA4H,13792.5
LILRA1,5998.5
LILRA2,12911.5
LMNA,18946.0
LMCD1,13626.5
LMOD1,14469.5
LONRF2,3288.5
LCT,13515.5
FLVCR1-AS1,596.0
LRRC28,3667.5
LRRC63,6001.5
LSM8,6658.5
LRP6,10448.5
LSMEM1,994.0
LRRTM4,4354.0
CYB5RL,2625.5
NBAS,6492.0
LTC4S,10071.0
LGALS1,11172.0
LGI2,4625.0
LHFPL3,3289.5
LHFPL5,5572.5
LINGO2,5492.5
LIPA,18874.5
PAFAH1B1,15112.0
LMAN1L,10170.0
PNLIPRP1,14363.0
LMF2,11136.5
LIN28B,18613.0
,626.0
LRRC41,13245.5
LRRC59,4687.0
LRRC32,7465.5
LRRC70,2309.0
LRRC73,8074.0
LRRC49,9257.0
LRFN5,6064.0
LRRIQ3,7808.0
LRTOMT,13929.0
LRRC8D,4018.0
LRRC3B,11307.5
LRRC53,631.0
LSG1,6945.5
LSMEM2,8045.0
LST1,5496.5
LTO1,4696.5
LTV1,5695.0
LTN1,6956.0
LYNX1,5224.0
IGLV2-8,632.0
LY86,10293.5
LY96,9962.0
LZTS3,4211.0
LYSMD1,2039.5
SPACA5,3370.0
MIS18BP1,5242.5
MOV10L1,11706.0
MAPKAPK5-AS1,633.0
MAN1A1,13633.0
MAFG,12231.5
MAN1B1,13184.0
MAF,12372.0
MACF1,12924.5
MALL,11324.5
MADCAM1,9069.0
MAP4,11064.0
MAPRE3,11835.0
MATN3,9274.5
LRRC25,11516.5
LRFN2,10796.5
LRRC46,8885.5
LRRC4B,9004.0
LRP12,10515.0
LRRC8B,9917.0
LRRIQ4,6727.0
LRRC17,12576.0
LRP8,16592.5
GAA,10997.5
LYPD5,8825.5
LYPD6,8009.5
MAP3K19,8168.0
MAP3K10,9259.5
MAP3K1,9925.5
MS4A6E,4742.0
MAGEA12,8671.0
MAGEA1,9797.0
MAGEC3,5431.5
MAGEA4,9154.0
MAGEA9,7263.5
MAGED4,9127.5
MAP3K7,9832.0
MARCH11,9022.5
MAP1B,13531.0
MAS1,9855.0
LAGE3,9623.0
LAMA1,8577.0
C19orf53,3290.5
SLC43A1,10966.5
LAYN,14095.0
LAMP3,15536.5
LUC7L2,11131.5
LCE2D,12091.5
LCN9,10437.0
LCK,13092.5
LENEP,3015.0
LGALS9B,1299.5
MTSS1L,14431.0
SPN,17636.0
FAIM2,16045.5
LFNG,13284.5
LGI3,13424.5
LGMN,14999.0
LIN7B,8654.5
LIPF,12483.0
LIPJ,4968.5
LITAF,11418.5
LILRA4,6204.5
LRRC26,7615.5
LRIG1,10194.0
LRAT,11150.5
LRIG3,10483.5
LRRC14,11629.5
LRP4,15487.0
LSM4,10306.5
LRWD1,5655.5
LTBP4,16523.5
IGLV3-25,649.0
IGLV3-9,638.0
LUZP2,5442.0
IGLV1-36,639.0
IGLV1-47,640.0
LYRM1,7628.0
LY6D,4974.5
IGLV3-12,641.0
IGLV3-16,642.0
LYPLA2,7544.5
MT1HL1,14927.5
MAPKBP1,4243.0
NDUFS5,3535.0
MAGT1,11386.5
MACC1,16894.5
MAML2,16075.5
MAGEF1,11062.0
MAGI1,7168.5
MAGI2,14789.0
NECAP2,11227.5
NECTIN2,11322.0
MS4A10,1383.0
MALSU1,5026.5
LONRF1,9676.5
LONRF3,4299.0
LPAR3,12506.0
LOXHD1,11549.0
LRCOL1,7216.0
LSM3,11144.0
LRP5,17968.0
LRSAM1,15105.0
LSR,16479.0
LAMTOR1,12007.0
LTK,12900.5
MLST8,15982.5
LUZP6,4942.0
LY6G6C,8647.0
IGLV2-14,623.0
ALOX15B,15793.0
LOX,16580.0
LYPD1,7810.5
LYPD2,10269.0
MPV17L2,9882.0
MAP3K12,14591.0
LGALS12,11604.0
MTURN,8156.5
LETM1,11543.5
MUC13,13060.5
MUC1,14501.5
CD164,14923.5
MUC3A,6356.5
MUC5B,16391.0
LEUTX,6725.0
LIMD1,7516.0
LIN7C,10600.0
LIN9,16997.5
LIMK2,13617.0
LILRB4,12862.5
LIPT2,11810.5
LYPD6B,3862.5
LPAR1,11217.5
LRRC20,5820.5
LRRC58,4366.0
LRRC74B,8750.0
LRFN1,10782.5
LRRC66,3928.0
LRRC71,4336.5
LRRC72,2484.5
LRRC9,3440.5
LRP1,10314.5
LRTM2,6832.0
ZFYVE28,2712.0
LAMTOR3,4368.5
IGLV3-27,621.0
LUZP1,10698.0
IGLV5-45,598.0
IGLV7-43,599.0
IGLV8-61,600.0
MTDH,13730.0
LYZ,16687.5
LY6K,6601.0
LYRM9,2713.5
SELL,16314.0
LYPD8,12476.5
MID1IP1,3388.5
MB21D2,3146.0
MAN2A1,8479.5
MAN2C1,7788.5
MAN1A2,3654.5
MAEL,7632.5
MAP4K1,6881.0
MAP7D3,8223.5
MACROD2,11551.0
GSTZ1,7807.0
MAGED1,7135.0
LMO7DN,2729.5
LPAR5,6716.0
LONP2,6051.0
LRRC29,1562.0
LRRC45,2731.0
LRGUK,2416.0
LRFN3,2590.0
LRTM1,2064.0
NBDY,611.0
NBEA,6812.5
NBEAL1,3490.0
NBEAL2,5514.5
NBN,15613.5
LURAP1L,10884.5
LTBP2,10025.0
IGLV10-54,613.0
LYPD3,12060.5
LYZL6,8543.0
DMGDH,11112.5
MAN2A2,5388.0
MAFIP,8756.5
MAFK,11209.5
MAGEB3,8902.0
MAGEB5,3810.5
MAFB,12022.5
MAGEA3,14191.5
MAGEA5,614.0
MAP3K6,7585.0
MANBA,10422.0
NDN,17225.5
MANEA,8758.0
MMP16,10560.5
MMP20,9009.0
LANCL1,6027.0
PRR16,8184.0
LARP1,13350.5
KY,8867.0
LAPTM4A,12714.5
LCTL,10568.0
LCMT1,11010.5
LCN10,6218.5
LEKR1,7675.5
LELP1,9483.5
LEF1,17294.5
LGALS4,12041.5
LEO1,15565.0
MTSS1,13660.5
MTX3,14720.0
LGSN,9424.5
LGR4,16232.5
LHX2,12445.5
LHX8,14258.0
LIF,14089.0
LMBRD1,16195.5
LONP1,12569.0
LPAR6,9696.0
LRRC18,6787.0
LDLRAD3,8653.0
LRMDA,12767.0
NRROS,10684.5
LPXN,16261.5
LRBA,11865.5
LRP1B,8070.5
LRRFIP1,6949.5
LRRC56,2478.0
LRRC57,7241.0
LRCH2,6678.0
LSM14B,3013.5
LSM12,4969.5
LSP1,9103.0
LAMTOR2,5062.0
LETMD1,11328.5
LTBP1,7957.0
LUC7L,4764.5
IGLV3-21,619.0
IGLV4-60,620.0
IGLV4-69,543.0
LUZP4,5405.0
IGLV6-57,542.0
IGLV1-44,541.0
IGLV9-49,487.0
LY6G6D,6330.0
LYRM2,2864.0
LYAR,5687.5
LYL1,6530.5
MBTPS1,12603.0
PMCHL1,463.0
MBOAT4,11571.5
MCHR2,10168.5
NEK2,16646.5
NEK3,4216.0
NEK4,4796.0
CD46,17695.5
NEK7,13341.0
MCM7,18228.5
MCTP1,3897.5
MCTS1,7435.5
MDH1,15546.0
MEGF10,8156.0
NRARP,10807.5
NRBF2,14998.5
MGAM,17023.5
MGAT4D,4851.5
MIF4GD,12289.5
MIA2,11896.0
MICAL1,11215.0
SPATA18,13018.0
MIGA2,8548.0
APOOL,13369.5
MRLN,465.0
MAP1LC3A,13416.5
TMBIM1,12516.5
LGR6,14624.0
LHX3,11253.5
LIMCH1,7865.5
LHX6,10163.0
LHX1,17090.0
GLO1,13920.5
PPFIA2,8327.0
LIPG,14418.5
LIPH,9790.0
LLPH,4465.0
LILRA6,7026.5
LNPK,7240.5
LMTK3,15380.0
LMX1B,12597.0
LMNB2,12468.0
LMOD2,9508.5
LMOD3,6152.5
LMBRD2,6833.0
ALOX15,12885.0
LPIN2,13640.5
LPAR2,12394.0
LRRC23,10966.5
LRRC61,6190.0
LRRC43,6842.0
LRMP,10872.5
LRFN4,5786.0
LRRC2,3935.5
LRRN4CL,9044.5
LRRC3,7232.5
LRRC36,3933.0
LRRC4C,6396.0
LRRN2,4268.5
LRCH3,2427.0
LSM1,8799.0
LHCGR,14379.5
LSM11,10389.5
CYB5R3,8961.0
ASPG,9297.5
LRPPRC,7552.5
LRIT2,4323.0
LRRC42,9810.5
LRRC69,4032.5
LRIF1,12601.0
LRRC1,13943.0
LRIG2,9169.0
LRP10,9362.5
LRRC38,5020.5
LRRC8C,6491.5
LRRN1,13883.5
LHB,17985.0
LSM2,11261.5
LSM10,12357.5
NAA38,3364.0
CYB5R4,9123.0
LTB4R,11366.5
LURAP1,10502.5
LTBP3,13608.5
IGLV4-3,475.0
IGLV5-39,477.0
IGLV7-46,479.0
IGLV1-51,480.0
SELE,17744.0
LYSMD3,6250.0
LYSMD4,4719.0
LY6L,5266.0
LY75,13711.0
LYVE1,13685.5
LYZL2,9195.5
LYPLAL1,9042.5
M1AP,9195.5
LY6E,16780.5
IGLV3-1,484.0
IGLV3-10,485.0
LYG1,10534.0
LYG2,13018.0
LYPLA1,12374.5
MAN1C1,10033.5
MAGEL2,13016.5
MAGEA11,11387.0
MAP6D1,12897.5
MAF1,17092.5
MAGEB1,8252.0
MAGEB4,10987.5
NDUFS7,10568.0
MAGEB6,6449.0
MAGEB18,8996.0
NDUFS8,11514.0
MAGEC1,15673.0
MAMDC2,4283.5
MAP3K14,11147.0
MAPKAPK3,11864.5
NEDD1,10650.5
NEDD4,12134.5
MARCKS,14449.5
MARK3,12785.0
MARK4,14639.5
MNAT1,13658.5
MAZ,18144.5
MAD1L1,12787.5
MAD2L1BP,6959.0
MCM9,7511.0
MED12L,11234.5
MDH1B,4599.0
MECP2,13076.0
MED11,12584.0
MED15,14902.5
LPCAT4,8953.0
LRP2BP,10324.0
LRRC74A,9313.0
LRRC75A,9971.5
LDLRAD4,13055.0
LRRC8A,14153.0
LRP11,12684.5
LRRIQ1,3805.0
LRRC10,5236.0
LRRC52,6376.0
LRRC55,3111.0
LRRN3,9473.5
LSM6,6286.0
LSAMP,10621.5
LRP3,11853.5
LSM7,13663.0
LRRTM3,7070.5
LTB4R2,14472.0
NBL1,13137.0
LYSMD2,6182.5
ALOX12B,12436.5
LZTS2,10325.5
LZIC,11223.0
LZTR1,13624.0
MS4A12,6641.5
MS4A13,1370.0
MAN2B1,11184.5
MARVELD2,17261.5
MARVELD3,12907.0
MAP4K3,10709.5
LIN28A,14468.5
LNX1,12944.5
LOXL4,7445.5
LRRC24,9907.0
LRIT3,12486.5
LRRC75B,7771.0
LRRC27,5516.0
LDLRAD1,10672.0
LRRC31,6435.0
LRRC3C,5341.5
LRRK1,14818.0
LRRC7,6920.5
LRRK2,18941.0
LRIT1,3962.5
LRRC8E,9845.5
LRRC40,3975.5
LRRN4,8518.5
LRRTM2,9479.0
LSM5,8760.0
LAMTOR4,3138.5
LY6G6F,9269.5
SELP,12660.0
LYRM4,13469.5
IGLV3-19,441.0
MYADML2,2994.0
MAFA,5654.5
MAK16,7128.5
MAGEB17,1677.5
MAGEA8,4506.5
MALT1,10172.5
NECAB2,5213.0
MAP3K8,13714.0
MAST1,4007.5
MARCH9,6315.0
MARCH10,8674.0
MAP6,12588.0
MC4R,19310.5
MBD2,8171.0
MCF2,17466.0
MBD3L2,9108.5
PMCH,14769.5
MBP,12819.0
MCMBP,13522.5
MCPH1,16727.0
MCM10,15126.0
MCM8,10495.5
MCRIP2,2918.0
MCRS1,12048.0
SMCP,9042.0
MCU,10056.5
MDFIC2,442.0
MDGA1,10990.0
LYZL1,11897.5
MED14OS,443.0
MAN2B2,13619.5
MS4A8,4460.5
MAGEA10,9603.5
MAL2,16888.0
MAGEC2,17931.5
MAMLD1,10921.0
MARCH6,12637.0
MARCH7,14488.0
MAP1A,9607.0
MAP7,15759.5
MAP9,12365.5
MBL2,19493.0
MATN2,9989.0
MBD1,10230.5
MBTPS2,11533.0
NEIL2,12252.0
MBD6,10462.5
MCFD2,10216.0
MBD3L3,1602.5
NEK1,16702.0
TMEM259,11566.0
NEK5,9610.5
MCMDC2,8129.5
NEK6,11819.5
MCM3,10719.0
LYPD4,14376.5
LYZL4,11626.0
SLC25A11,10963.0
MS4A15,3398.0
MS4A18,4631.0
MAP7D1,11332.0
MAG,17814.5
MACROD1,10004.0
MAGEB16,8323.0
MAGED2,15313.0
MAGEE1,12744.0
MAL,11670.5
NECAB1,12661.5
NECAB3,12350.0
MAP4K4,14055.5
MAP4K5,12254.0
MASP2,16032.5
MAPKAPK5,14772.0
MAST2,6773.5
MLANA,13093.5
MAMSTR,7124.5
MARCH1,16551.0
MYBBP1A,12512.0
LUM,18951.0
IGLV2-11,451.0
IGLV2-23,452.0
LY6H,8429.5
LYRM7,8438.5
LYST,14957.5
LZTS1,10162.5
MS4A4A,9145.0
MS4A4E,4374.5
MXD1,9512.0
MAP3K11,16832.5
MADD,7642.0
MARVELD1,10089.0
MAP3K2,7661.5
MAP3K3,15511.5
MAEA,10861.0
MAK,9128.5
MAML3,14957.0
MANSC1,5592.0
NECAP1,8188.5
MAGIX,3503.0
MARCH5,15771.5
MARC1,6339.5
MBTD1,4494.0
MBNL1,12772.0
MVB12A,12939.5
MAB21L1,4922.0
RNMT,11730.0
MBOAT2,8789.0
MBD3L1,10985.5
MBD3L4,8339.0
MCIDAS,17631.0
MAP3K4,9634.0
NDUFV1,8844.0
MANF,13646.0
MAGEE2,6472.5
MAPRE2,17768.0
MARC2,14716.0
MARF1,6326.0
MARCO,11409.0
LPCAT3,10795.0
MBLAC2,10770.5
MGRN1,8381.5
MICAL3,6427.5
MMACHC,13862.5
MKRN3,8563.5
MLEC,7390.5
MMEL1,8625.0
MLH1,13016.5
OR51F1,2596.0
OR51I1,6015.0
OR51I2,1550.0
OR51M1,5293.0
OR52A1,6699.0
OR52B2,982.0
OR52E5,5840.5
OR52E8,5498.5
MAP2K6,12882.0
OR52N1,6545.0
MAP2K7,12916.5
OR56A5,9966.5
OR56B1,10355.5
OR5AS1,3694.0
MAP1LC3B2,3304.5
OR6C65,3227.5
OR6C68,1569.0
OR6C70,4926.5
OR8G2P,460.0
MPHOSPH6,9549.5
MPP7,8728.5
MPHOSPH8,15319.0
MPHOSPH9,10410.5
OARD1,10538.0
MPRIP,14618.0
M6PR,17557.0
OASL,15495.5
OCIAD2,12321.0
OCC1,11174.5
MRGPRG,8953.5
MRGPRX1,6091.0
MRGPRX3,4645.5
MRGPRX4,6267.5
OCLN,12720.5
MRM1,5524.0
MRM2,7460.5
MROH2B,13398.5
CROT,14571.5
ABCC2,10719.5
ABCC3,12011.5
ABCC5,10338.5
ABCC10,11290.0
MROH7,10036.5
MROH8,3551.0
MSANTD1,5531.5
MSANTD2,10068.5
MSANTD4,5591.5
MSH6,17281.0
PDHA1,12547.5
PDHB,14538.5
MSRB2,16382.5
MSRB3,8600.0
PDHX,18308.0
RABIF,10414.0
MST1L,518.0
MUSTN1,11021.0
MT1DP,519.0
MT1L,520.0
METTL21C,7132.5
POFUT1,13534.0
OGDHL,6755.5
MT3,9697.5
OGFOD1,9054.5
OGG1,19757.5
MAP2,12605.5
MTAP,9380.5
MTCH1,8175.5
MTCH2,16311.0
MTBP,12105.0
MTCP1,9036.0
MTHFD2L,6887.0
MTFR1,12294.0
MTG2,8507.0
OLFM4,13304.5
OLIG1,10860.0
OLFML2B,10691.5
IL17D,9361.0
IL4R,12826.5
IL23R,15909.5
IP6K1,14198.0
ITPKC,10501.5
ITPRIPL1,2710.0
IQUB,10470.5
IQCA1L,1582.0
IQCC,5011.5
IQCE,8754.5
IQCF1,3634.5
IQCJ,4817.5
IQCK,6458.0
IQCM,525.0
IREB2,9783.5
MEIOC,4392.0
IQCJ-SCHIP1,4516.5
ISCU,14743.5
SPINK13,11340.0
ITGA3,16060.5
TCF4,10586.5
ITFG2,6069.0
ITGBL1,12054.0
MEPCE,6235.0
ITIH2,12877.0
ITIH3,7091.5
ITGB4,10188.0
ITGB6,8292.5
NF2,18188.5
ITCH,12409.0
MESD,6340.5
JADE3,7001.5
JAGN1,13347.5
JAK1,14709.5
IZUMO2,12261.5
IZUMO3,6591.0
JARID2,12713.0
JAZF1,15780.0
JCAD,4523.5
MAPK8IP3,11589.0
JMJD4,10479.5
JPT2,13023.5
JUND,12084.5
KIAA0232,2641.5
KIAA0319,8050.0
KIAA0754,15767.5
KIAA0825,7018.5
KIAA1107,3322.5
KIAA1211,8815.0
KIAA1211L,8567.5
KIAA1257,10952.0
KIAA1522,9520.0
KIAA1549,11697.5
KIAA1549L,12266.5
PSMG3-AS1,532.0
KIAA1958,5938.5
KRT10,13447.5
KRT12,14052.5
KRT13,15129.5
KRT14,16524.0
KRT17,11033.0
KRT18,12773.0
MRC2,16583.5
CDC42BPA,6012.0
MARCOL,533.0
MRE11,7637.5
OCIAD1,7378.0
MRGBP,4580.0
MRGPRD,7410.0
MRGPRE,4477.0
MRGPRF,6346.5
OCEL1,11418.0
OCR1,534.0
OCRL,9982.5
MROH2A,5756.5
ODF3L1,3977.0
ODF3L2,10282.0
ODAM,16551.5
ABCC4,15568.5
ODAPH,3911.5
ABCC6,19074.0
DBT,11041.5
ABCC12,7308.5
BCKDHA,8675.5
KIAA0391,12034.5
MROH9,8125.5
MRTO4,7694.0
ODF3,10143.0
MRTFB,11622.0
,537.0
MRVI1,11447.0
ODF4,11243.5
OGDH,14261.0
MSANTD3,2626.5
DLST,12369.0
MSH4,12491.0
MSH5,8081.0
DLAT,10704.5
MSI1,9916.5
MSMB,11215.5
MSL1,3253.5
MSMO1,13100.0
MSL2,9658.0
MSMP,11121.5
MSLNL,10100.5
MOSPD1,3069.5
MOSPD3,13148.5
MSRA,13898.0
ODR4,7395.0
OFCC1,12399.5
OFD1,11515.0
MSX1,11148.5
MSX2,15532.5
MT1E,10287.0
MT1A,10169.0
MRO,14167.5
LYN,18690.5
IGLV2-18,539.0
LXN,15208.0
LY6G5B,12641.0
LY9,11773.5
LZTFL1,12485.0
MS4A14,9314.5
MS4A6A,8582.5
MAGEA13P,540.0
MAGEB2,11487.0
MAP3K5,12586.5
MAP3K7CL,11214.0
MANEAL,6668.5
MAP10,9223.0
MC3R,10444.0
MCEMP1,5949.0
MEIS3P1,490.0
MEIS3P2,493.0
MED13,16129.5
MED10,13627.0
NOB1,14817.0
METTL22,5793.0
MEFV,13865.5
NR0B1,16642.5
NR0B2,17434.0
NR1D1,15720.0
NR1D2,16741.0
NR1H2,12598.5
NR1H3,17205.5
NR1H4,16399.5
NR1I2,10993.0
NR1I3,11586.0
NR2C2,12396.0
